Waf: Entering directory `/opt/workspace/ns-3-dev/build'
Waf: Leaving directory `/opt/workspace/ns-3-dev/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.017s)
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.044	0.640734  
0       1       2       	0.16 	2.40284   
0       1       3       	0.514	7.58342   
0       1       4       	0.94 	13.7617   
0       1       5       	0.962	14.0778   
0       1       6       	0.906	13.2839   
0       1       7       	0.414	6.11723   
0       1       8       	0.69 	10.1181   
0       1       9       	0.482	7.05718   
0       1       10      	0.456	6.70426   
0       1       11      	0.81 	11.9115   
0       1       12      	0.048	0.700586  
0       1       13      	0.944	13.8517   
0       1       14      	0.622	9.1644    
0       1       15      	0.084	1.26224   
0       1       16      	0.772	11.2533   
0       1       17      	0.94 	13.7452   
0       1       18      	0.69 	10.0822   
0       1       19      	1    	14.6492   
0       1       20      	0.048	0.686154  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00420027  	90.606       	0.402229   	13.8715   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.564	7.85477   
0       1       2       	0.2  	2.77231   
0       1       3       	0.532	7.34786   
0       1       4       	0.466	6.44925   
0       1       5       	0.81 	11.1223   
0       1       6       	0.926	12.8751   
0       1       7       	0.952	13.2351   
0       1       8       	0.884	12.2401   
0       1       9       	0.476	6.65877   
0       1       10      	0.932	12.9939   
0       1       11      	0.448	6.27009   
0       1       12      	0.938	13.04     
0       1       13      	0.928	12.9289   
0       1       14      	0.398	5.58078   
0       1       15      	0.456	6.29162   
0       1       16      	0.052	0.741522  
0       1       17      	0.922	12.8113   
0       1       18      	0.862	11.9943   
0       1       19      	0.06 	0.794831  
0       1       20      	0.928	12.8907   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00427979  	91.8031      	0.385929   	13.5681   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.226	3.01114   
0       1       2       	0.178	2.42206   
0       1       3       	0.954	12.9631   
0       1       4       	0.514	6.96414   
0       1       5       	0.94 	12.7874   
0       1       6       	0.952	12.9755   
0       1       7       	0.456	6.1906    
0       1       8       	0.3  	4.08757   
0       1       9       	0.81 	11.0626   
0       1       10      	0.604	8.20229   
0       1       11      	0.16 	2.18989   
0       1       12      	0.958	13.0017   
0       1       13      	0.682	9.32093   
0       1       14      	0.686	9.35485   
0       1       15      	0.572	7.79606   
0       1       16      	0.776	10.4966   
0       1       17      	0.914	12.4342   
0       1       18      	0.974	13.2642   
0       1       19      	0.826	11.2414   
0       1       20      	0.456	6.18011   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00407175  	88.9317      	0.421235   	14.2986   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.74 	10.5374   
0       1       2       	0.928	13.2188   
0       1       3       	0.914	13.0275   
0       1       4       	0.108	1.56405   
0       1       5       	0.082	1.18597   
0       1       6       	0.622	8.89411   
0       1       7       	0.674	9.65376   
0       1       8       	0.132	1.87831   
0       1       9       	0.954	13.6228   
0       1       10      	0.772	11.0394   
0       1       11      	0.078	1.14237   
0       1       12      	0.238	3.36032   
0       1       13      	0.826	11.8046   
0       1       14      	0.938	13.4205   
0       1       15      	0.938	13.4231   
0       1       16      	0.466	6.68975   
0       1       17      	0.776	11.1152   
0       1       18      	0.89 	12.7395   
0       1       19      	0.236	3.38004   
0       1       20      	0.928	13.2977   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00436724  	92.7458      	0.372187   	13.2875   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.048	0.627384  
0       1       2       	0.118	1.58187   
0       1       3       	0.938	12.5261   
0       1       4       	0.548	7.34922   
0       1       5       	0.084	1.1127    
0       1       6       	0.094	1.26844   
0       1       7       	0.408	5.41859   
0       1       8       	0.54 	7.2376    
0       1       9       	0.938	12.4718   
0       1       10      	0.296	3.95196   
0       1       11      	0.74 	9.84775   
0       1       12      	0.938	12.4848   
0       1       13      	0.776	10.3901   
0       1       14      	0.74 	9.86133   
0       1       15      	0.922	12.3005   
0       1       16      	0.8  	10.7048   
0       1       17      	0.924	12.3129   
0       1       18      	0.924	12.2886   
0       1       19      	0.866	11.5129   
0       1       20      	0.914	12.155    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00408112  	88.9499      	0.419585   	14.2585   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.87 	12.3763   
0       1       2       	0.914	13.0566   
0       1       3       	0.728	10.4325   
0       1       4       	0.936	13.3422   
0       1       5       	0.674	9.67578   
0       1       6       	0.15 	2.10881   
0       1       7       	0.482	6.88629   
0       1       8       	0.922	13.149    
0       1       9       	0.826	11.7518   
0       1       10      	0.928	13.2462   
0       1       11      	0.928	13.2396   
0       1       12      	0.95 	13.5926   
0       1       13      	0.958	13.6403   
0       1       14      	0.782	11.1286   
0       1       15      	0.94 	13.4362   
0       1       16      	0.226	3.21378   
0       1       17      	0.54 	7.68891   
0       1       18      	0.174	2.53456   
0       1       19      	0.06 	0.884872  
0       1       20      	0.18 	2.55562   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00419004  	90.604       	0.402479   	13.907    

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.206	2.85529   
0       1       2       	0.084	1.18744   
0       1       3       	0.668	9.29429   
0       1       4       	0.15 	2.03052   
0       1       5       	0.064	0.865655  
0       1       6       	0.258	3.62325   
0       1       7       	0.884	12.297    
0       1       8       	0.094	1.33171   
0       1       9       	0.782	10.8742   
0       1       10      	0.2  	2.83655   
0       1       11      	0.234	3.20954   
0       1       12      	0.102	1.42178   
0       1       13      	0.93 	12.9157   
0       1       14      	0.96 	13.3807   
0       1       15      	0.932	12.9467   
0       1       16      	0.514	7.17391   
0       1       17      	0.644	8.86401   
0       1       18      	0.846	11.7597   
0       1       19      	0.916	12.7597   
0       1       20      	0.074	1.05393   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00386043  	83.736       	0.466396   	15.0788   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.958	14.4592   
0       1       2       	0.232	3.54783   
0       1       3       	0.938	14.1375   
0       1       4       	0.938	14.1508   
0       1       5       	0.938	14.1707   
0       1       6       	0.066	1.0132    
0       1       7       	0.93 	14.055    
0       1       8       	0.896	13.5387   
0       1       9       	0.16 	2.46312   
0       1       10      	0.476	7.12554   
0       1       11      	0.156	2.37428   
0       1       12      	0.948	14.3228   
0       1       13      	0.674	10.219    
0       1       14      	0.69 	10.4122   
0       1       15      	0.202	3.11469   
0       1       16      	0.466	7.09466   
0       1       17      	0.952	14.3745   
0       1       18      	0.94 	14.2004   
0       1       19      	1    	15.1084   
0       1       20      	0.05 	0.745914  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00457051  	94.2252      	0.350087   	12.6905   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.846	10.7824   
0       1       2       	0.548	7.00246   
0       1       3       	0.69 	8.7575    
0       1       4       	0.948	12.0446   
0       1       5       	0.73 	9.29921   
0       1       6       	0.972	12.3992   
0       1       7       	0.686	8.79739   
0       1       8       	0.59 	7.51279   
0       1       9       	0.932	11.8869   
0       1       10      	0.938	11.9607   
0       1       11      	0.954	12.1644   
0       1       12      	0.938	11.9341   
0       1       13      	0.922	11.7375   
0       1       14      	0.58 	7.43534   
0       1       15      	0.958	12.2054   
0       1       16      	0.06 	0.788116  
0       1       17      	0.924	11.8079   
0       1       18      	0.456	5.77849   
0       1       19      	0.914	11.6608   
0       1       20      	0.794	10.0149   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.0039889   	86.8952      	0.442843   	14.6131   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.548	7.98864   
0       1       2       	0.952	13.9375   
0       1       3       	0.854	12.503    
0       1       4       	0.954	14.0078   
0       1       5       	0.108	1.58849   
0       1       6       	0.336	4.92017   
0       1       7       	0.938	13.7203   
0       1       8       	0.226	3.34209   
0       1       9       	0.81 	11.9227   
0       1       10      	0.938	13.7226   
0       1       11      	0.944	13.8259   
0       1       12      	0.514	7.54038   
0       1       13      	0.062	0.932021  
0       1       14      	0.846	12.3898   
0       1       15      	0.6  	8.80168   
0       1       16      	0.174	2.57738   
0       1       17      	0.938	13.739    
0       1       18      	0.928	13.5815   
0       1       19      	0.398	5.7895    
0       1       20      	0.368	5.38462   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417011  	90.5238      	0.402967   	13.9472   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.74 	10.36     
0       1       2       	0.914	12.7646   
0       1       3       	0.846	11.7641   
0       1       4       	0.482	6.73137   
0       1       5       	0.866	12.1108   
0       1       6       	0.068	0.939698  
0       1       7       	0.808	11.2178   
0       1       8       	0.542	7.48581   
0       1       9       	0.626	8.77403   
0       1       10      	0.718	10.0349   
0       1       11      	0.884	12.417    
0       1       12      	0.948	13.277    
0       1       13      	0.948	13.2671   
0       1       14      	0.078	1.10451   
0       1       15      	0.772	10.8462   
0       1       16      	0.954	13.3293   
0       1       17      	0.828	11.5096   
0       1       18      	0.06 	0.806458  
0       1       19      	0.936	13.0984   
0       1       20      	0.958	13.3763   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00418148  	90.5682      	0.403102   	13.9285   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.87 	12.1348   
0       1       2       	0.064	0.920874  
0       1       3       	0.372	5.15953   
0       1       4       	0.794	11.0679   
0       1       5       	0.476	6.69063   
0       1       6       	0.59 	8.18074   
0       1       7       	1    	13.9667   
0       1       8       	0.548	7.64903   
0       1       9       	0.282	3.95202   
0       1       10      	1    	13.9667   
0       1       11      	0.682	9.46713   
0       1       12      	0.108	1.50975   
0       1       13      	0.042	0.60029   
0       1       14      	0.95 	13.2713   
0       1       15      	0.226	3.15417   
0       1       16      	0.532	7.40045   
0       1       17      	0.954	13.3507   
0       1       18      	0.932	13.0158   
0       1       19      	0.718	10.0048   
0       1       20      	0.368	5.12992   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00406409  	88.9427      	0.422719   	14.2843   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.884	12.6053   
0       1       2       	0.548	7.93051   
0       1       3       	0.942	13.4793   
0       1       4       	0.108	1.57596   
0       1       5       	0.066	0.93869   
0       1       6       	0.936	13.4553   
0       1       7       	0.438	6.21954   
0       1       8       	0.068	0.97191   
0       1       9       	0.946	13.5355   
0       1       10      	0.662	9.55795   
0       1       11      	0.532	7.60455   
0       1       12      	0.15 	2.12789   
0       1       13      	0.83 	11.8926   
0       1       14      	0.794	11.3213   
0       1       15      	0.736	10.4946   
0       1       16      	0.96 	13.7217   
0       1       17      	0.896	12.7947   
0       1       18      	0.604	8.57888   
0       1       19      	0.354	4.9639    
0       1       20      	0.216	3.15856   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00435905  	92.7491      	0.373546   	13.3193   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.928	12.3997   
0       1       2       	0.846	11.3253   
0       1       3       	0.626	8.40344   
0       1       4       	0.37 	4.96192   
0       1       5       	0.914	12.2418   
0       1       6       	0.05 	0.635923  
0       1       7       	0.514	6.95146   
0       1       8       	0.398	5.29623   
0       1       9       	0.952	12.7403   
0       1       10      	0.238	3.22299   
0       1       11      	0.862	11.4722   
0       1       12      	0.094	1.2394    
0       1       13      	0.952	12.7347   
0       1       14      	0.132	1.74252   
0       1       15      	0.828	11.0126   
0       1       16      	0.95 	12.7149   
0       1       17      	0.532	7.04655   
0       1       18      	0.948	12.6337   
0       1       19      	0.938	12.4966   
0       1       20      	0.96 	12.8235   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00406999  	88.9405      	0.420539   	14.307    

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.06 	0.840399  
0       1       2       	0.914	13.0756   
0       1       3       	0.068	0.94124   
0       1       4       	0.06 	0.835152  
0       1       5       	0.668	9.63203   
0       1       6       	0.938	13.4515   
0       1       7       	0.89 	12.7495   
0       1       8       	0.948	13.5857   
0       1       9       	0.894	12.823    
0       1       10      	0.794	11.3816   
0       1       11      	0.582	8.4165    
0       1       12      	0.59 	8.53283   
0       1       13      	0.794	11.3753   
0       1       14      	0.118	1.68081   
0       1       15      	0.956	13.6539   
0       1       16      	0.87 	12.4679   
0       1       17      	0.776	11.1199   
0       1       18      	0.932	13.3186   
0       1       19      	0.132	1.90163   
0       1       20      	0.948	13.5698   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00450709  	93.6133      	0.364688   	12.9032   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.456	5.98462   
0       1       2       	0.868	11.1969   
0       1       3       	0.118	1.51955   
0       1       4       	0.944	12.1987   
0       1       5       	0.926	11.9602   
0       1       6       	0.15 	1.95056   
0       1       7       	0.92 	11.9082   
0       1       8       	0.8  	10.2971   
0       1       9       	0.728	9.37224   
0       1       10      	0.074	0.933979  
0       1       11      	0.178	2.3027    
0       1       12      	0.81 	10.5008   
0       1       13      	0.894	11.5084   
0       1       14      	0.894	11.5308   
0       1       15      	0.456	5.9303    
0       1       16      	0.884	11.3962   
0       1       17      	0.87 	11.2555   
0       1       18      	0.662	8.56375   
0       1       19      	0.158	2.03585   
0       1       20      	0.958	12.4124   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00426947  	91.7672      	0.385145   	13.6359   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.952	12.9417   
0       1       2       	0.938	12.7859   
0       1       3       	0.102	1.39032   
0       1       4       	0.81 	11.0399   
0       1       5       	0.156	2.11178   
0       1       6       	0.952	12.9991   
0       1       7       	0.92 	12.5854   
0       1       8       	0.772	10.6125   
0       1       9       	0.93 	12.6655   
0       1       10      	0.052	0.702732  
0       1       11      	0.718	9.79992   
0       1       12      	0.914	12.4384   
0       1       13      	1    	13.6485   
0       1       14      	0.938	12.7911   
0       1       15      	0.926	12.5696   
0       1       16      	0.084	1.16815   
0       1       17      	0.676	9.21697   
0       1       18      	0.928	12.729    
0       1       19      	0.928	12.6712   
0       1       20      	0.69 	9.38561   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376874  	79.1399      	0.497878   	15.4716   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.054	0.827616  
0       1       2       	0.524	8.05352   
0       1       3       	0.674	10.3601   
0       1       4       	0.952	14.7143   
0       1       5       	0.336	5.23861   
0       1       6       	0.15 	2.35664   
0       1       7       	0.054	0.829987  
0       1       8       	0.398	6.15703   
0       1       9       	0.226	3.49782   
0       1       10      	0.282	4.4192    
0       1       11      	0.928	14.3592   
0       1       12      	0.132	2.00875   
0       1       13      	0.718	11.1897   
0       1       14      	0.808	12.4492   
0       1       15      	0.548	8.45549   
0       1       16      	0.942	14.4872   
0       1       17      	0.952	14.7327   
0       1       18      	1    	15.4717   
0       1       19      	0.974	15.0458   
0       1       20      	0.83 	12.7307   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376535  	79.152       	0.498455   	15.4255   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.064	0.993599  
0       1       2       	0.662	10.1785   
0       1       3       	0.408	6.359     
0       1       4       	0.456	6.99442   
0       1       5       	0.808	12.5094   
0       1       6       	0.934	14.4295   
0       1       7       	0.894	13.8208   
0       1       8       	0.928	14.3154   
0       1       9       	0.604	9.3897    
0       1       10      	0.958	14.8137   
0       1       11      	0.956	14.7857   
0       1       12      	0.954	14.7166   
0       1       13      	0.058	0.928298  
0       1       14      	0.06 	0.93514   
0       1       15      	0.098	1.49004   
0       1       16      	0.456	7.08082   
0       1       17      	0.058	0.872317  
0       1       18      	0.114	1.75218   
0       1       19      	0.958	14.8279   
0       1       20      	0.216	3.29639   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00406164  	88.9114      	0.421469   	14.3046   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.94 	13.4369   
0       1       2       	0.94 	13.455    
0       1       3       	0.614	8.8       
0       1       4       	1    	14.338    
0       1       5       	0.132	1.94271   
0       1       6       	0.728	10.409    
0       1       7       	0.938	13.4539   
0       1       8       	0.15 	2.13952   
0       1       9       	0.94 	13.4583   
0       1       10      	0.936	13.3965   
0       1       11      	0.776	11.1469   
0       1       12      	0.936	13.4159   
0       1       13      	0.042	0.606876  
0       1       14      	0.532	7.59422   
0       1       15      	0.108	1.54367   
0       1       16      	0.682	9.74576   
0       1       17      	0.054	0.770791  
0       1       18      	0.098	1.42642   
0       1       19      	0.42 	5.95681   
0       1       20      	0.686	9.79656   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396186  	86.7546      	0.441714   	14.672    

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.124	1.82552   
0       1       2       	1    	14.7038   
0       1       3       	0.69 	10.1515   
0       1       4       	0.748	10.9916   
0       1       5       	0.828	12.2076   
0       1       6       	0.884	12.9887   
0       1       7       	0.938	13.7998   
0       1       8       	0.866	12.8088   
0       1       9       	0.226	3.31483   
0       1       10      	0.772	11.3914   
0       1       11      	0.084	1.2508    
0       1       12      	0.954	13.9623   
0       1       13      	0.688	10.0807   
0       1       14      	0.936	13.7786   
0       1       15      	0.854	12.5211   
0       1       16      	0.132	1.91234   
0       1       17      	0.972	14.2988   
0       1       18      	0.074	1.09987   
0       1       19      	0.728	10.6582   
0       1       20      	0.124	1.80786   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00407813  	88.9713      	0.419032   	14.2607   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.662	9.48886   
0       1       2       	0.548	7.81287   
0       1       3       	0.94 	13.4098   
0       1       4       	0.37 	5.27601   
0       1       5       	0.846	12.1226   
0       1       6       	0.826	11.7725   
0       1       7       	0.062	0.891591  
0       1       8       	0.152	2.16826   
0       1       9       	0.15 	2.09552   
0       1       10      	0.938	13.4136   
0       1       11      	0.952	13.6277   
0       1       12      	0.854	12.1957   
0       1       13      	0.894	12.771    
0       1       14      	0.926	13.2146   
0       1       15      	0.794	11.3556   
0       1       16      	0.942	13.4877   
0       1       17      	0.668	9.49884   
0       1       18      	0.948	13.5645   
0       1       19      	0.95 	13.5762   
0       1       20      	0.928	13.2906   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00407081  	88.9569      	0.420646   	14.2897   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.922	13.2227   
0       1       2       	0.96 	13.7568   
0       1       3       	0.072	1.10055   
0       1       4       	0.354	5.02169   
0       1       5       	0.906	12.9596   
0       1       6       	0.078	1.11393   
0       1       7       	0.368	5.24531   
0       1       8       	0.894	12.7676   
0       1       9       	0.102	1.42824   
0       1       10      	0.93 	13.2806   
0       1       11      	0.456	6.5506    
0       1       12      	0.144	2.04688   
0       1       13      	0.974	13.9153   
0       1       14      	0.87 	12.4032   
0       1       15      	0.354	5.01156   
0       1       16      	0.158	2.23993   
0       1       17      	0.662	9.50418   
0       1       18      	0.772	11.045    
0       1       19      	0.09 	1.25364   
0       1       20      	0.514	7.29955   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417626  	90.5585      	0.404867   	13.943    

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.938	13.0472   
0       1       2       	0.794	11.1062   
0       1       3       	0.906	12.676    
0       1       4       	0.932	12.9962   
0       1       5       	0.346	4.89549   
0       1       6       	0.062	0.842514  
0       1       7       	0.928	12.9839   
0       1       8       	0.96 	13.3726   
0       1       9       	0.928	12.9499   
0       1       10      	0.354	4.94532   
0       1       11      	0.928	12.9085   
0       1       12      	0.772	10.7458   
0       1       13      	0.986	13.7718   
0       1       14      	0.264	3.70899   
0       1       15      	0.914	12.7246   
0       1       16      	0.95 	13.2387   
0       1       17      	0.81 	11.2368   
0       1       18      	0.73 	10.1763   
0       1       19      	0.046	0.64058   
0       1       20      	0.156	2.15196   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00436777  	92.7661      	0.371936   	13.2984   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.986	13.1389   
0       1       2       	0.866	11.538    
0       1       3       	0.794	10.5451   
0       1       4       	0.466	6.2043    
0       1       5       	0.082	1.13977   
0       1       6       	0.078	1.05574   
0       1       7       	0.382	5.09652   
0       1       8       	0.974	12.9459   
0       1       9       	0.938	12.509    
0       1       10      	0.156	2.09916   
0       1       11      	0.944	12.5835   
0       1       12      	0.826	10.994    
0       1       13      	0.928	12.3902   
0       1       14      	0.062	0.85266   
0       1       15      	0.954	12.6904   
0       1       16      	0.064	0.844644  
0       1       17      	0.054	0.701205  
0       1       18      	0.476	6.33649   
0       1       19      	0.926	12.3161   
0       1       20      	0.956	12.7373   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396495  	86.7635      	0.439499   	14.7024   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.856	12.5948   
0       1       2       	0.572	8.39442   
0       1       3       	0.862	12.6752   
0       1       4       	0.772	11.3082   
0       1       5       	0.828	12.1691   
0       1       6       	0.354	5.23172   
0       1       7       	0.794	11.6513   
0       1       8       	0.914	13.4145   
0       1       9       	0.674	9.86128   
0       1       10      	0.958	14.0927   
0       1       11      	0.914	13.4447   
0       1       12      	0.06 	0.897118  
0       1       13      	0.466	6.87604   
0       1       14      	0.376	5.53425   
0       1       15      	0.662	9.80594   
0       1       16      	0.718	10.5228   
0       1       17      	0.078	1.11867   
0       1       18      	0.156	2.288     
0       1       19      	0.156	2.30398   
0       1       20      	0.936	13.7759   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00387273  	83.8012      	0.466327   	15.04     

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.928	13.9099   
0       1       2       	0.932	14.039    
0       1       3       	0.96 	14.4451   
0       1       4       	0.232	3.48777   
0       1       5       	0.06 	0.916394  
0       1       6       	0.662	10.0209   
0       1       7       	0.354	5.35615   
0       1       8       	0.074	1.09343   
0       1       9       	0.936	14.0748   
0       1       10      	0.906	13.6434   
0       1       11      	0.926	13.962    
0       1       12      	0.856	12.8649   
0       1       13      	0.152	2.3178    
0       1       14      	0.932	14.0083   
0       1       15      	0.3  	4.54272   
0       1       16      	0.924	13.9004   
0       1       17      	0.942	14.1594   
0       1       18      	0.232	3.54786   
0       1       19      	0.93 	13.9894   
0       1       20      	0.054	0.803866  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00427636  	91.81        	0.388024   	13.5587   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.974	13.2147   
0       1       2       	0.15 	1.98339   
0       1       3       	0.514	6.87547   
0       1       4       	0.936	12.6932   
0       1       5       	0.58 	7.87773   
0       1       6       	0.854	11.6139   
0       1       7       	0.916	12.4525   
0       1       8       	0.938	12.7914   
0       1       9       	0.94 	12.7302   
0       1       10      	0.782	10.6176   
0       1       11      	0.26 	3.52843   
0       1       12      	0.842	11.4667   
0       1       13      	0.128	1.74716   
0       1       14      	0.514	6.95227   
0       1       15      	0.582	7.94847   
0       1       16      	0.914	12.395    
0       1       17      	0.772	10.4583   
0       1       18      	0.668	9.08488   
0       1       19      	0.952	12.9492   
0       1       20      	0.882	12.0011   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00415182  	90.4972      	0.400495   	13.9642   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.88 	12.3011   
0       1       2       	0.772	10.7517   
0       1       3       	0.728	10.1556   
0       1       4       	0.772	10.8346   
0       1       5       	0.108	1.5339    
0       1       6       	0.776	10.8772   
0       1       7       	0.398	5.65288   
0       1       8       	0.94 	13.1902   
0       1       9       	0.548	7.61068   
0       1       10      	0.674	9.37156   
0       1       11      	0.15 	2.08948   
0       1       12      	0.054	0.751653  
0       1       13      	0.94 	13.0932   
0       1       14      	0.826	11.6132   
0       1       15      	0.88 	12.3356   
0       1       16      	0.87 	12.1714   
0       1       17      	0.948	13.2174   
0       1       18      	0.316	4.4079    
0       1       19      	0.95 	13.3007   
0       1       20      	0.736	10.3276   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00365841  	71.5398      	0.548452   	15.8991   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.074	1.20505   
0       1       2       	0.152	2.46834   
0       1       3       	0.152	2.42885   
0       1       4       	0.728	11.5688   
0       1       5       	0.078	1.24095   
0       1       6       	0.938	14.9469   
0       1       7       	0.676	10.7343   
0       1       8       	0.676	10.6869   
0       1       9       	0.948	15.0719   
0       1       10      	0.26 	4.18848   
0       1       11      	0.226	3.59498   
0       1       12      	0.926	14.7128   
0       1       13      	0.938	14.9019   
0       1       14      	0.122	1.96446   
0       1       15      	0.846	13.4072   
0       1       16      	0.958	15.2871   
0       1       17      	0.93 	14.7834   
0       1       18      	0.078	1.28644   
0       1       19      	0.408	6.44463   
0       1       20      	0.952	15.1561   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00427467  	91.7834      	0.385527   	13.6266   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.956	13.0701   
0       1       2       	0.368	4.98536   
0       1       3       	0.368	5.05909   
0       1       4       	0.084	1.15865   
0       1       5       	0.942	12.8679   
0       1       6       	0.914	12.4999   
