Waf: Entering directory `/home/kentux/git/ns-3-dev-git/build'
Waf: Leaving directory `/home/kentux/git/ns-3-dev-git/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.063s)
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0       1       19      	0.944	13.1625   
0       1       20      	0.354	4.97417   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00377193  	79.2636      	0.500399   	15.4396   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.132	2.01451   
0       1       2       	0.944	14.6015   
0       1       3       	0.906	13.9694   
0       1       4       	0.756	11.7165   
0       1       5       	0.368	5.72159   
0       1       6       	0.938	14.4719   
0       1       7       	0.884	13.5962   
0       1       8       	0.956	14.7569   
0       1       9       	0.202	3.16924   
0       1       10      	0.826	12.7894   
0       1       11      	0.938	14.4595   
0       1       12      	0.96 	14.8025   
0       1       13      	0.934	14.4053   
0       1       14      	0.456	7.00741   
0       1       15      	0.922	14.2578   
0       1       16      	0.456	7.09486   
0       1       17      	0.894	13.7943   
0       1       18      	0.064	0.986978  
0       1       19      	0.93 	14.3499   
0       1       20      	0.944	14.5894   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396071  	86.7527      	0.441678   	14.6784   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.662	9.78817   
0       1       2       	0.926	13.707    
0       1       3       	0.132	1.96599   
0       1       4       	0.514	7.59907   
0       1       5       	0.54 	7.96565   
0       1       6       	0.928	13.6243   
0       1       7       	0.336	4.94431   
0       1       8       	0.944	13.9      
0       1       9       	0.132	1.973     
0       1       10      	0.456	6.74404   
0       1       11      	0.372	5.42361   
0       1       12      	0.068	1.00314   
0       1       13      	0.926	13.6175   
0       1       14      	0.522	7.66934   
0       1       15      	0.514	7.59987   
0       1       16      	0.93 	13.6866   
0       1       17      	0.548	7.99465   
0       1       18      	0.942	13.8267   
0       1       19      	0.87 	12.7902   
0       1       20      	0.514	7.601     
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00456771  	94.2053      	0.34951    	12.7237   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.082	1.02675   
0       1       2       	0.954	12.1553   
0       1       3       	0.118	1.50209   
0       1       4       	0.132	1.72453   
0       1       5       	0.548	6.91666   
0       1       6       	0.58 	7.36183   
0       1       7       	0.942	12.0183   
0       1       8       	0.94 	11.9437   
0       1       9       	0.118	1.4511    
0       1       10      	0.8  	10.161    
0       1       11      	0.946	12.0473   
0       1       12      	0.948	12.074    
0       1       13      	0.952	12.1441   
0       1       14      	0.936	11.9359   
0       1       15      	0.564	7.14703   
0       1       16      	0.928	11.7984   
0       1       17      	0.476	6.08092   
0       1       18      	0.118	1.53851   
0       1       19      	0.944	12.042    
0       1       20      	0.108	1.37511   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00385183  	83.7035      	0.467722   	15.0962   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.928	14.0489   
0       1       2       	0.772	11.6577   
0       1       3       	0.926	13.9982   
0       1       4       	0.564	8.52572   
0       1       5       	0.624	9.53534   
0       1       6       	0.846	12.8028   
0       1       7       	0.54 	8.18793   
0       1       8       	0.772	11.7182   
0       1       9       	0.368	5.56681   
0       1       10      	0.282	4.29463   
0       1       11      	0.942	14.2468   
0       1       12      	0.948	14.3462   
0       1       13      	0.94 	14.2115   
0       1       14      	0.398	6.04887   
0       1       15      	0.914	13.8123   
0       1       16      	0.062	0.959566  
0       1       17      	0.948	14.3645   
0       1       18      	0.382	5.77959   
0       1       19      	0.686	10.3688   
0       1       20      	0.772	11.6608   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00420075  	90.6345      	0.405915   	13.8843   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.118	1.60549   
0       1       2       	0.044	0.63096   
0       1       3       	0.45 	6.25234   
0       1       4       	0.964	13.3691   
0       1       5       	0.948	13.1595   
0       1       6       	0.96 	13.3152   
0       1       7       	0.466	6.41054   
0       1       8       	0.728	10.0938   
0       1       9       	0.466	6.41708   
0       1       10      	0.938	13.0345   
0       1       11      	0.132	1.82027   
0       1       12      	0.938	13.0234   
0       1       13      	0.466	6.52461   
0       1       14      	0.644	8.95432   
0       1       15      	0.382	5.27467   
0       1       16      	0.96 	13.3327   
0       1       17      	0.068	0.923319  
0       1       18      	0.826	11.4718   
0       1       19      	0.958	13.325    
0       1       20      	0.068	0.932075  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396687  	86.7897      	0.442663   	14.6678   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.772	11.3323   
0       1       2       	0.564	8.25282   
0       1       3       	0.668	9.83837   
0       1       4       	0.43 	6.33428   
0       1       5       	0.794	11.6606   
0       1       6       	0.564	8.34001   
0       1       7       	0.828	12.1966   
0       1       8       	0.826	12.1611   
0       1       9       	0.514	7.53729   
0       1       10      	0.084	1.24893   
0       1       11      	0.06 	0.868933  
0       1       12      	0.682	10.006    
0       1       13      	0.398	5.81073   
0       1       14      	0.118	1.72166   
0       1       15      	0.87 	12.7927   
0       1       16      	0.826	12.1392   
0       1       17      	0.932	13.6903   
0       1       18      	0.678	9.97815   
0       1       19      	0.078	1.15345   
0       1       20      	0.456	6.7802    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00378435  	79.3251      	0.498037   	15.4185   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.942	14.4812   
0       1       2       	0.592	9.10746   
0       1       3       	0.926	14.2231   
0       1       4       	0.952	14.6423   
0       1       5       	0.776	12.0153   
0       1       6       	0.58 	8.90235   
0       1       7       	0.368	5.65383   
0       1       8       	0.914	14.0525   
0       1       9       	0.37 	5.70082   
0       1       10      	0.67 	10.3675   
0       1       11      	0.674	10.3801   
0       1       12      	0.226	3.46554   
0       1       13      	0.19 	2.96062   
0       1       14      	0.376	5.77469   
0       1       15      	0.686	10.5969   
0       1       16      	0.958	14.756    
0       1       17      	0.132	2.06702   
0       1       18      	0.906	13.9211   
0       1       19      	0.956	14.7415   
0       1       20      	0.15 	2.31367   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00466228  	94.7719      	0.342047   	12.4277   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.548	6.77897   
0       1       2       	0.93 	11.5979   
0       1       3       	0.064	0.781073  
0       1       4       	0.108	1.31663   
0       1       5       	0.456	5.65333   
0       1       6       	0.674	8.43      
0       1       7       	0.942	11.7328   
0       1       8       	0.94 	11.7296   
0       1       9       	0.894	11.1447   
0       1       10      	0.736	9.15121   
0       1       11      	0.938	11.6993   
0       1       12      	0.132	1.58968   
0       1       13      	0.052	0.648454  
0       1       14      	0.928	11.609    
0       1       15      	0.944	11.7731   
0       1       16      	0.22 	2.74335   
0       1       17      	0.336	4.18656   
0       1       18      	0.94 	11.7661   
0       1       19      	0.964	11.9909   
0       1       20      	0.074	0.923576  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.0038677   	83.7984      	0.464799   	15.0328   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.87 	13.0513   
0       1       2       	0.078	1.16774   
0       1       3       	0.856	12.8656   
0       1       4       	0.068	1.00458   
0       1       5       	0.882	13.2924   
0       1       6       	0.072	1.07493   
0       1       7       	0.474	7.13065   
0       1       8       	0.28 	4.26179   
0       1       9       	1    	15.063    
0       1       10      	0.74 	11.0826   
0       1       11      	0.846	12.8201   
0       1       12      	0.354	5.3514    
0       1       13      	0.69 	10.3911   
0       1       14      	0.93 	13.9703   
0       1       15      	0.794	12.0111   
0       1       16      	0.048	0.698147  
0       1       17      	1    	15.063    
0       1       18      	0.952	14.3249   
0       1       19      	0.718	10.856    
0       1       20      	0.94 	14.1962   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00426904  	91.8006      	0.387884   	13.5926   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.942	12.8463   
0       1       2       	0.644	8.72252   
0       1       3       	0.87 	11.9101   
0       1       4       	0.668	9.10264   
0       1       5       	0.94 	12.8298   
0       1       6       	0.828	11.3314   
0       1       7       	0.258	3.50655   
0       1       8       	0.952	12.9962   
0       1       9       	0.96 	13.0674   
0       1       10      	0.954	13.0024   
0       1       11      	0.938	12.7374   
0       1       12      	0.854	11.6252   
0       1       13      	0.082	1.15343   
0       1       14      	0.924	12.6108   
0       1       15      	0.95 	12.9395   
0       1       16      	0.958	13.0214   
0       1       17      	0.58 	7.87675   
0       1       18      	0.928	12.6757   
0       1       19      	0.772	10.5743   
0       1       20      	0.922	12.629    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00397824  	86.8373      	0.439768   	14.6207   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.058	0.882162  
0       1       2       	0.466	6.83059   
0       1       3       	0.972	14.201    
0       1       4       	0.686	9.9946    
0       1       5       	0.952	13.9161   
0       1       6       	0.938	13.6874   
0       1       7       	0.938	13.7102   
0       1       8       	0.132	1.93422   
0       1       9       	0.466	6.83627   
0       1       10      	0.592	8.67891   
0       1       11      	0.688	10.0066   
0       1       12      	0.548	7.98025   
0       1       13      	0.94 	13.7704   
0       1       14      	0.158	2.32173   
0       1       15      	0.456	6.64997   
0       1       16      	0.96 	14.0455   
0       1       17      	0.914	13.3467   
0       1       18      	0.928	13.4952   
0       1       19      	0.954	13.9398   
0       1       20      	0.054	0.807788  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376091  	79.1912      	0.499092   	15.4634   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.192	2.9426    
0       1       2       	0.26 	4.0785    
0       1       3       	0.94 	14.5696   
0       1       4       	0.956	14.7928   
0       1       5       	0.93 	14.4012   
0       1       6       	0.942	14.5888   
0       1       7       	0.67 	10.3629   
0       1       8       	0.81 	12.4571   
0       1       9       	0.884	13.7291   
0       1       10      	0.398	6.10105   
0       1       11      	0.856	13.2477   
0       1       12      	0.986	15.2786   
0       1       13      	0.95 	14.7208   
0       1       14      	0.728	11.2346   
0       1       15      	0.158	2.41329   
0       1       16      	0.83 	12.8635   
0       1       17      	0.514	7.97145   
0       1       18      	0.928	14.3787   
0       1       19      	0.928	14.3881   
0       1       20      	0.152	2.35368   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00377321  	79.2697      	0.501869   	15.4349   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.942	14.5322   
0       1       2       	0.942	14.5681   
0       1       3       	0.062	0.967746  
0       1       4       	0.928	14.3376   
0       1       5       	0.94 	14.4816   
0       1       6       	0.476	7.32284   
0       1       7       	1    	15.4343   
0       1       8       	0.96 	14.8165   
0       1       9       	0.896	13.8109   
0       1       10      	0.95 	14.6687   
0       1       11      	0.2  	3.08945   
0       1       12      	0.528	8.16898   
0       1       13      	0.202	3.16152   
0       1       14      	0.74 	11.4182   
0       1       15      	0.794	12.2194   
0       1       16      	0.26 	4.00548   
0       1       17      	0.202	3.10026   
0       1       18      	0.846	12.9859   
0       1       19      	0.826	12.7756   
0       1       20      	0.772	11.8693   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.0038758   	83.8394      	0.467349   	15.0051   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.974	14.63     
0       1       2       	0.93 	13.9794   
0       1       3       	0.072	1.1026    
0       1       4       	0.542	8.08076   
0       1       5       	0.942	14.1664   
0       1       6       	0.444	6.73938   
0       1       7       	0.068	0.990657  
0       1       8       	0.548	8.23151   
0       1       9       	0.466	7.01057   
0       1       10      	0.83 	12.4489   
0       1       11      	0.932	13.9988   
0       1       12      	0.258	3.827     
0       1       13      	0.16 	2.41111   
0       1       14      	0.932	13.9507   
0       1       15      	0.122	1.84656   
0       1       16      	0.226	3.40778   
0       1       17      	0.542	8.21707   
0       1       18      	0.572	8.62319   
0       1       19      	0.058	0.869161  
0       1       20      	0.772	11.6073   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00416887  	90.5623      	0.405315   	13.9325   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.152	2.12641   
0       1       2       	0.662	9.2625    
0       1       3       	0.674	9.47846   
0       1       4       	0.94 	13.1327   
0       1       5       	0.854	11.9185   
0       1       6       	0.084	1.1838    
0       1       7       	0.932	13.0006   
0       1       8       	0.548	7.62932   
0       1       9       	0.936	13.0613   
0       1       10      	0.202	2.86071   
0       1       11      	0.156	2.17517   
0       1       12      	0.26 	3.66171   
0       1       13      	0.942	13.1585   
0       1       14      	0.514	7.19278   
0       1       15      	0.958	13.3728   
0       1       16      	0.94 	13.0986   
0       1       17      	0.268	3.7643    
0       1       18      	0.866	12.0518   
0       1       19      	0.736	10.2744   
0       1       20      	0.268	3.80489   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00446819  	93.5623      	0.364459   	12.9708   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.048	0.608323  
0       1       2       	0.352	4.55169   
0       1       3       	0.914	11.896    
0       1       4       	0.042	0.551676  
0       1       5       	0.928	12.0208   
0       1       6       	0.952	12.3751   
0       1       7       	0.078	1.01933   
0       1       8       	0.94 	12.2631   
0       1       9       	0.974	12.6673   
0       1       10      	0.932	12.1501   
0       1       11      	0.94 	12.2434   
0       1       12      	1    	13.0141   
0       1       13      	0.95 	12.3685   
0       1       14      	0.3  	3.906     
0       1       15      	0.482	6.20174   
0       1       16      	0.926	12.0278   
0       1       17      	0.772	10.0168   
0       1       18      	0.216	2.79651   
0       1       19      	0.794	10.3733   
0       1       20      	0.94 	12.2411   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396653  	86.7753      	0.439879   	14.6613   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.16 	2.34039   
0       1       2       	0.846	12.4323   
0       1       3       	0.81 	11.8032   
0       1       4       	0.682	9.97409   
0       1       5       	0.69 	10.1452   
0       1       6       	0.194	2.87817   
0       1       7       	0.06 	0.879492  
0       1       8       	0.072	1.09213   
0       1       9       	0.952	13.996    
0       1       10      	0.048	0.688796  
0       1       11      	0.564	8.33956   
0       1       12      	0.354	5.24484   
0       1       13      	0.986	14.4805   
0       1       14      	0.456	6.7577    
0       1       15      	0.728	10.6729   
0       1       16      	0.914	13.4199   
0       1       17      	0.88 	12.9019   
0       1       18      	0.214	3.11638   
0       1       19      	0.58 	8.58857   
0       1       20      	0.466	6.8372    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00448181  	93.5832      	0.362991   	12.9608   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.728	9.39372   
0       1       2       	0.954	12.4052   
0       1       3       	0.854	11.0531   
0       1       4       	0.94 	12.2126   
0       1       5       	0.074	0.985276  
0       1       6       	0.19 	2.50145   
0       1       7       	0.938	12.1824   
0       1       8       	0.944	12.2551   
0       1       9       	1    	12.9952   
0       1       10      	0.942	12.2392   
0       1       11      	0.852	11.0648   
0       1       12      	0.268	3.51084   
0       1       13      	0.956	12.4322   
0       1       14      	0.956	12.4364   
0       1       15      	0.914	11.8928   
0       1       16      	0.948	12.3306   
0       1       17      	0.914	11.8787   
0       1       18      	0.932	12.1109   
0       1       19      	0.15 	1.88923   
0       1       20      	0.932	12.0909   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00386364  	83.7894      	0.467487   	15.0546   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.084	1.22955   
0       1       2       	0.938	14.1311   
0       1       3       	0.936	14.1211   
0       1       4       	0.108	1.60445   
0       1       5       	0.96 	14.4894   
0       1       6       	0.058	0.833526  
0       1       7       	0.548	8.24003   
0       1       8       	0.192	2.87302   
0       1       9       	0.366	5.55195   
0       1       10      	0.676	10.2413   
0       1       11      	0.064	0.964969  
0       1       12      	0.214	3.2597    
0       1       13      	0.83 	12.5065   
0       1       14      	0.94 	14.1985   
0       1       15      	0.93 	13.976    
0       1       16      	0.37 	5.52988   
0       1       17      	0.686	10.3192   
0       1       18      	0.094	1.45111   
0       1       19      	0.884	13.338    
0       1       20      	0.932	14.0147   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00457406  	94.2268      	0.352318   	12.7201   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.948	12.1174   
0       1       2       	0.952	12.1377   
0       1       3       	0.074	0.965784  
0       1       4       	0.87 	11.05     
0       1       5       	0.956	12.1815   
0       1       6       	0.062	0.794981  
0       1       7       	0.948	12.0836   
0       1       8       	0.956	12.1724   
0       1       9       	0.476	6.10646   
0       1       10      	0.67 	8.56964   
0       1       11      	0.932	11.9079   
0       1       12      	0.958	12.2286   
0       1       13      	0.938	11.9431   
0       1       14      	0.956	12.177    
0       1       15      	0.2  	2.57889   
0       1       16      	0.662	8.40352   
0       1       17      	0.946	12.0305   
0       1       18      	0.846	10.7868   
0       1       19      	0.514	6.54815   
0       1       20      	0.408	5.18276   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.0042943   	91.8324      	0.383897   	13.5811   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.954	12.9357   
0       1       2       	0.96 	13.0242   
0       1       3       	0.772	10.4648   
0       1       4       	0.654	8.8338    
0       1       5       	0.042	0.553183  
0       1       6       	0.476	6.46515   
0       1       7       	0.514	6.94311   
0       1       8       	0.128	1.69213   
0       1       9       	0.548	7.40131   
0       1       10      	0.26 	3.58473   
0       1       11      	1    	13.6031   
0       1       12      	0.958	12.9661   
0       1       13      	0.846	11.4404   
0       1       14      	0.644	8.75333   
0       1       15      	0.728	9.85281   
0       1       16      	0.772	10.49     
0       1       17      	0.54 	7.32829   
0       1       18      	0.078	1.04996   
0       1       19      	0.938	12.7119   
0       1       20      	0.448	6.10115   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417535  	90.5617      	0.40349    	13.9335   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.06 	0.840034  
0       1       2       	0.524	7.28426   
0       1       3       	0.894	12.4578   
0       1       4       	0.466	6.49975   
0       1       5       	0.174	2.42161   
0       1       6       	0.532	7.37657   
0       1       7       	0.662	9.23791   
0       1       8       	0.542	7.48669   
0       1       9       	0.942	13.0966   
0       1       10      	0.846	11.7956   
0       1       11      	0.8  	11.2067   
0       1       12      	0.564	7.95544   
0       1       13      	0.444	6.17051   
0       1       14      	0.866	12.0883   
0       1       15      	0.962	13.4347   
0       1       16      	0.952	13.292    
0       1       17      	0.854	11.8658   
0       1       18      	0.856	11.9097   
0       1       19      	0.794	11.0759   
0       1       20      	0.952	13.2416   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00377299  	79.2594      	0.501346   	15.4147   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.932	14.3823   
0       1       2       	0.938	14.4789   
0       1       3       	0.354	5.48439   
0       1       4       	0.942	14.5488   
0       1       5       	0.952	14.6859   
0       1       6       	0.914	14.0404   
0       1       7       	0.914	14.1124   
0       1       8       	0.948	14.6269   
0       1       9       	0.438	6.74983   
0       1       10      	0.866	13.4      
0       1       11      	0.456	6.97259   
0       1       12      	0.922	14.2271   
0       1       13      	0.124	1.92599   
0       1       14      	0.676	10.4525   
0       1       15      	0.06 	0.900458  
0       1       16      	0.81 	12.4606   
0       1       17      	0.856	13.2489   
0       1       18      	0.954	14.6978   
0       1       19      	0.456	7.02581   
0       1       20      	0.914	14.1204   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00398637  	86.8303      	0.439292   	14.6504   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.398	5.87792   
0       1       2       	0.2  	2.93628   
0       1       3       	0.914	13.383    
0       1       4       	0.846	12.43     
0       1       5       	0.914	13.4274   
0       1       6       	0.542	7.87084   
0       1       7       	0.924	13.5645   
0       1       8       	0.914	13.4109   
0       1       9       	0.954	13.9855   
0       1       10      	0.954	13.9953   
0       1       11      	0.54 	7.90846   
0       1       12      	0.15 	2.15219   
0       1       13      	0.108	1.6195    
0       1       14      	0.928	13.5729   
0       1       15      	0.102	1.5501    
0       1       16      	0.24 	3.49622   
0       1       17      	0.866	12.7148   
0       1       18      	0.058	0.825866  
0       1       19      	0.078	1.16307   
0       1       20      	0.83 	12.1352   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00437071  	92.7699      	0.375962   	13.2909   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.048	0.628484  
0       1       2       	0.942	12.526    
0       1       3       	0.922	12.2406   
0       1       4       	0.132	1.7388    
0       1       5       	0.548	7.28181   
0       1       6       	0.926	12.3069   
0       1       7       	0.842	11.2223   
0       1       8       	0.826	10.9944   
0       1       9       	0.736	9.77007   
0       1       10      	0.942	12.5261   
0       1       11      	0.366	4.80506   
0       1       12      	0.954	12.6989   
0       1       13      	0.514	6.90868   
0       1       14      	0.96 	12.7769   
0       1       15      	0.718	9.51879   
0       1       16      	0.202	2.70938   
0       1       17      	0.542	7.21236   
0       1       18      	0.676	8.93078   
0       1       19      	0.906	12.0403   
0       1       20      	0.232	3.1126    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396398  	86.7574      	0.439299   	14.6884   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.736	10.8857   
0       1       2       	0.928	13.6592   
0       1       3       	0.928	13.6285   
0       1       4       	0.794	11.6561   
0       1       5       	0.078	1.12588   
0       1       6       	0.368	5.48015   
0       1       7       	0.93 	13.6588   
0       1       8       	0.516	7.64256   
0       1       9       	0.736	10.8565   
0       1       10      	0.944	13.8995   
0       1       11      	0.718	10.5869   
0       1       12      	0.682	9.9963    
0       1       13      	0.862	12.7036   
0       1       14      	0.938	13.772    
0       1       15      	0.67 	9.83526   
0       1       16      	0.926	13.6516   
0       1       17      	0.938	13.7764   
0       1       18      	0.81 	11.9988   
0       1       19      	0.952	14.0027   
0       1       20      	0.94 	13.8438   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00425829  	91.7617      	0.383671   	13.6388   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.06 	0.827879  
0       1       2       	0.794	10.8222   
0       1       3       	0.59 	8.07873   
0       1       4       	0.282	3.88192   
0       1       5       	0.93 	12.7079   
0       1       6       	0.456	6.28532   
0       1       7       	0.954	13.0641   
0       1       8       	0.58 	7.96239   
0       1       9       	0.564	7.59492   
0       1       10      	0.938	12.8173   
0       1       11      	0.948	12.9532   
0       1       12      	0.926	12.6401   
0       1       13      	0.83 	11.3726   
0       1       14      	0.368	4.94116   
0       1       15      	0.772	10.5373   
0       1       16      	0.894	12.2871   
0       1       17      	0.8  	11.0013   
0       1       18      	0.06 	0.829813  
0       1       19      	0.132	1.78091   
0       1       20      	0.94 	12.9057   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376622  	79.2484      	0.500384   	15.4393   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	1    	15.4587   
0       1       2       	0.344	5.30322   
0       1       3       	0.972	15.029    
0       1       4       	0.586	8.98644   
0       1       5       	0.408	6.29031   
0       1       6       	0.772	11.9131   
0       1       7       	0.922	14.2646   
0       1       8       	0.826	12.7063   
0       1       9       	0.87 	13.4191   
0       1       10      	0.668	10.286    
0       1       11      	0.828	12.7431   
0       1       12      	0.444	6.784     
0       1       13      	0.936	14.462    
0       1       14      	0.772	11.9113   
0       1       15      	0.054	0.87195   
0       1       16      	0.728	11.2636   
0       1       17      	0.728	11.2051   
0       1       18      	0.15 	2.34033   
0       1       19      	0.944	14.591    
0       1       20      	0.156	2.40637   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00427162  	91.7849      	0.38596    	13.6034   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.06 	0.806078  
0       1       2       	0.082	1.11817   
0       1       3       	0.736	9.98018   
0       1       4       	0.948	12.9453   
0       1       5       	0.06 	0.85445   
0       1       6       	0.89 	12.139    
0       1       7       	0.682	9.27687   
0       1       8       	0.662	9.10229   
0       1       9       	0.662	9.03806   
0       1       10      	0.15 	2.10938   
0       1       11      	0.928	12.6384   
0       1       12      	0.118	1.65651   
0       1       13      	0.45 	6.06456   
0       1       14      	0.54 	7.31572   
0       1       15      	0.582	8.04844   
0       1       16      	0.674	9.10234   
0       1       17      	0.938	12.7504   
0       1       18      	0.926	12.5943   
0       1       19      	0.048	0.64185   
0       1       20      	0.58 	7.8764    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00397737  	86.8572      	0.44336    	14.6218   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.826	12.1763   
0       1       2       	0.83 	12.1495   
0       1       3       	0.69 	10.125    
0       1       4       	0.958	14.0044   
0       1       5       	0.69 	10.0921   
0       1       6       	0.856	12.521    
0       1       7       	0.3  	4.33791   
0       1       8       	0.062	0.906149  
0       1       9       	0.95 	13.9083   
0       1       10      	0.048	0.678326  
0       1       11      	0.794	11.6345   
0       1       12      	0.456	6.707     
0       1       13      	0.3  	4.38837   
0       1       14      	0.958	13.9949   
0       1       15      	0.948	13.8886   
0       1       16      	0.952	13.896    
0       1       17      	0.922	13.4895   
0       1       18      	0.688	9.98542   
0       1       19      	0.958	14.0236   
0       1       20      	0.964	14.106    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00420035  	90.606       	0.402229   	13.8715   
